product_category,star_rating,review_headline,review_body
Baby,5.0,"Quality, good price","I bought this for my City Micro stroller (almost identical to City Mini). It fits perfectly and suits my needs well. It is roomy enough for us, able to hold four drinks for our family if needed. Any drinks we put in the two insulated drink holes don't sweat all over what is in the center part. It is also plenty deep. I use a tall glass water bottle, and it stays upright and held tight. No drink has ever fallen out of this. The zippered pouch is a nice touch though I don't use it often. It gets used on a regular basis, and the velcro has stayed tight and strong, no shifting or coming loose. A couple of my friends have other brands, and they both like mine better. It is deeper, roomier, and the velcro stays put. It is well-made for a very good price. Highly recommend."
Baby,4.0,"Cute plate, but a little harder to wash compare ...","Cute plate, but a little harder to wash compare to those straightforward square or round shaped plates that my little one used to have."
Baby,5.0,Happy with this purchase!,This holder was perfect for the stroller! The stroller only comes with a small cup holder so having more room for whatever was so helpful.
Baby,5.0,Five Stars,This has been a great product! It is durable and my wipes have stayed wet.
Baby,5.0,The child who got this absolutely loves it. Its ...,"The child who got this absolutely loves it. Its very well made. The pacifier end is secured to the animal, so not afraid of it coming undone."
Baby,4.0,Great walker to get baby on the move,This walker has a nice size tray that you can also put other toys for the child to play with when they are not walking around. I provide day care for my granddaughter and this walker is a life saver.
Baby,5.0,Five Stars,:)
Baby,5.0,Very handy!,The baby jogger I bought second hand didn't have any place to put a water bottle or other beverage when we went out. This organizer can hold two beverages and has room for other items besides. It seems well-made. Very pleased with the purchase and may have to get a second one for the other stroller.
Baby,5.0,It is his favorite place to sit besides our laps,Our son loves this bouncy seat.  It is his favorite place to sit besides our laps.  The toys keep him occupied and likes to sit in it all the time.
Baby,5.0,Five Stars,Very nice useful organizer!
Baby,2.0,because the red lid slides open easily.,"The wipes dry out in a day or so (California buyer), because the red lid slides open easily."
Baby,4.0,Four Stars,I wish it had some kind of cover for when it rains but other than that is works great
Baby,5.0,Fun for a 5 month old who doesn't bounce yet,"At 5 months, my baby doesn't jump yet so this is still strictly an activity station.<br /><br />The first thing she liked was the butterfly because she can pull it up and chew on it. Then it was the lizard which she turns with her fingers. Third was animals hanging, she would lean back and stare at them and try to reach for them but are too far. It was only after a week where she started getting interested at the toys that has lights and sounds (I rarely turn it on because she seems overwhelmed by it).<br /><br />She's at least 2 feet tall, and we're at the lowest setting. We placed a pillow underneath so her feet wouldn't dangle.<br /><br />On the first week we let her play there for 5 minutes daily. Then on the second week, 5 minutes at a time; around 2-3 times a day. Now she's familiar and can last 10-15 minutes at a time.<br /><br />We still minimize the time she spends on it because we read online that tummy time (which she absolutely hates) should take precedence."
Baby,2.0,Two Stars,Says it is made in the USA but it is made in China.
Baby,5.0,Five Stars,Exelent
Baby,5.0,It was easy to assemble and great quality,My four month old loves this jumper!  He was a little short for it at first...we had to put a little pad under him so he could reach.  But he quickly grew into it...and has been bouncing ever since.  It was easy to assemble and great quality!  Love it!
Baby,5.0,Great product,Love this toy and so do my daycare kids- great value and is holding up amazingly considering it's frequent use.
Baby,5.0,Very easy and functional,Very easy and functional. My Mamas and Papas stroller does not have cup holders and they are pricey to buy. This Organizer helps with holding my water bottle and baby's  sippy cup. I can fold my stroller no problem with no need to take this baggy off. Great functional buy for the money!
Baby,5.0,Five Stars,Worth every penny.
Baby,5.0,Five Stars,My little guy loves this!! Really teaches him how to hold it in his mouth
Baby,5.0,The lights and music are a plus but he can enjoy it without that turned on,Purchased for my 6 month old and he loves it. The lights and music are a plus but he can enjoy it without that turned on.
Baby,5.0,I am absolutely in love with this jumper as much as my son is,I am absolutely in love with this jumper as much as my son is. He will sit in it and jump for hours. All the toys on it keep him entertained and he will turn in the seat to play with all of them. He never gets bored of it. It is definitely so helpful when he is fussy and doesn't want to do anything else. The music plays while he jumps and he loves that. The bird and the frog that hang from the poles are also a big hit with him. He will reach up and try to grab them all the time.
Baby,5.0,Five Stars,great accessory! also its half the price as other products.
Baby,3.0,Smaller,
Baby,5.0,Five Stars,My niece loves it!
Baby,5.0,Five Stars,Great activity for my baby who loves to jump.
Baby,5.0,more than worth the buy!!,"The monkey wubbanub is perfect!! Can't wait till my 11/2 month son starts grasping things this for sure will be a hit. Im tired of losing his pacifiers, this was worth the buy!<br />UPDATE: We eventually lost this pacifier in the parking lot of clackamas  OR Costco and I tell you, whoever finds this lil guy will be a happy camper. I am really sad he's gone! My 4 month old has a duck, penguin, and elephant in his wubbanub entourage but the monkey was definitely one of his favorite as the body is longer and has more substance for support when laying him to sleep on his side. These make for great baby shower gifts and hold up really well in the washer, to my surprise."
Baby,5.0,Five Stars,My child can stay in this for hours. He loves jumping!
Baby,4.0,RAVE,Absolutely Love This!! Super simple to assemble I put it togther with no instructions. Does take up a bit of space but she loves it. Would recommend this for a friend.
