marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,25765382,R2NRAU4KSA1GYI,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,2.0,0.0,0.0,N,Y,Too big.,Too big for car seat - works okay to dangle from a swing. Doesn't jitter or pull down which was the point for me.,2014-05-03
US,25765382,R30LGXPS5SCCZK,B002VX0A40,58064041,"Lamaze Early Development Toy, Dee Dee the Dragon (Discontinued by Manufacturer)",Baby,2.0,0.0,0.0,N,Y,Too big.,Too big for car seat - works okay to dangle from a swing. Doesn't jitter or pull down which was the point for me.,2014-05-03
US,16305574,R3N2KFYR9R3XRM,B002VX3RCW,404614863,"Lamaze Early Development Toy, Sir Prance A Lot (Discontinued by Manufacturer)",Baby,5.0,0.0,0.0,N,Y,GREAT SHOWER GIFT,"Very colorful hanging toy for crib, stroller or activity gym.  nice size made very well.  love the colors and fabric used, soft and silky",2014-05-05
US,26982340,R2DEVLXNIXAPWZ,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,2 of these!!,"This is simply the best of its kind of all jumpers. We have tried all the rest and now regularly buy this as a gift for all those that have babies. Good quality, easily to build, easy to clean. A bit of a struggle to adjust as child grows but not a major issue.",2014-05-05
US,37507728,R22YQWFLEGX354,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,A must-have for Avent system,"I was hesitant to buy these because of the price for little pieces of plastic, but they are a must! The Avent system makes life SO much easier, and these discs are part of that!",2014-05-05
US,1856599,R2K3NLZPCMNHKA,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Baby loves her WubbaNub!,"I'm soo happy with the WubbaNub I got for my daughter! It's becoming the new &#34;it&#34; baby item everywhere, I had to jump on the band-wagon and get one for my newborn! :-)",2014-05-06
US,49010394,R2UJLEX8B8R7BA,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,1.0,1.0,1.0,N,Y,squeaked!,"I am so bummed that this mobile didn't work out for us!  It is super darling and works well!  Unfortunately, after a week of use it started to squeak.  Amazon customer service refunded us and we bought a Tiny Love mobile instead.  I am starting to find that Tiny Love products are built better than Fisher Price or Baby Einstein.",2014-05-06
US,30064386,R278VTC8XJD3BI,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,5.0,0.0,0.0,N,Y,This is the best,This was a gift for my son and daughter in law. My son  wanted this monitor and only this monitor. Everything about it is great. He loves it. The picture is clear. You can see everything. He can even see his baby daughter on the way home from work through his phone. It's expensive but well worth it,2014-05-06
US,22954168,R2U7EABEZOFXZU,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Love it,Bought this for my grand daughter who is three months old.  Works great.  She can hold the monkey and the pacifer<br />stays in her mouth.  Monkey is nice and soft.  Life saver,2014-05-06
US,30220358,R1HZGCUYSCPSRW,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,N,Really Great!,My 4 month old LOVES this!  She jumps and jumps and loves playing with the toys on it. Everyone is happy during jumperoo time!,2014-05-07
US,1869385,R1I8Q1K7MZBQ4R,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,很可爱的玩具,"Very lovely toy, is unable to hold oneself back to the open look, color is very bright, hope unborn child like this gift.",2014-05-07
US,15115582,R1J7SDHGQ97ARC,B005FPT51K,555425298,iBaby Monitor M3 WiFi Digital Video Monitor with Night Vision and Two-way Audio for iPhone and Android,Baby,2.0,0.0,0.0,N,N,I wish I could return it,"I received this as a gift months before my baby was born and, therefore, did not have time to test it out before the return window expired (I was not aware there was an expiration in the first place). It frequently does not communicate will with my iPhone even though the internet connection is great. I can never rely on the monitor to be functioning properly. It's essentially worthless because, even when it does work, I can hear my baby cry before the signal is transmitted to my phone. I am so disappointed I can't return it for one that is functional. The only reason I gave it two stars is because I do like to watch baby in her crib to see if she is actually sleeping.  Also, there is no way to turn off the monitor. We have to unplug it or turn of the notifications in the iphone each time we go into her room so that my phone doesn't sound alerts. It's inconvenient and frustrating. I won't be purchasing any products from iBaby  in the future.",2014-05-07
US,47346474,R11PYVYPFZT2SE,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,1.0,1.0,N,Y,Love the Jumperoo!,"We purchased this jumperoo for our 5 1/2 month old son, and he was all smiles the moment we placed him in it!  It's light and compact, with additional toys to capture his attention, but not so many toys that it makes the entire thing look too &#34;busy&#34;.  He's 26&#34; tall, and his feet reach the floor at the lowest level 1, so he'll still get a lot of use out of this as he grows taller.  Great product!",2014-05-07
US,47361615,R3NUN1SJ0UVO8G,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,Great for transporting bottles,I use these to transport bottles so no leaking. Great buy! Use these with the old event rings on the new advent bottles and no leaking :),2014-05-08
US,47465526,RCNZBDQDUCPD9,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,More than worth the price!,"This thing works perfectly with the Contours Lite stroller I picked up for a family vacation with my 9 month old. I didn't even add the cup holder that came with the stroller because it is not nearly as good as this one. It can hold phone, keys, a small purse/wristlet, a beverage (up to a quart OJ ;-) and a tube of puffs. I kept it on when I collapsed the stroller for gate check and trunk storage, too.",2014-05-08
US,17304899,RQ7JES33CG1CW,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Baby loves this,"My son will bounce in this thing until he is so tired he can't stay awake.  He loves the little toys, lights and music.  Really, he can't get enough!  The toys come off easily to wash.  Easy to assemble.  It does &#34;collapse&#34; for storage, but it really doesn't take up much less room so we just keep it together.",2014-05-08
US,36543038,R1KUJMOQT3W5ZA,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,fabulous  gift,This is not only cute but loved by the baby and parents. I think it is a wonderful gift for a baby!,2014-05-08
US,40550309,RBPPWBBMOSB61,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,1.0,5.0,5.0,N,Y,"Good idea, poor execution","This is a good idea with lots of nice features, however the implementation leaves much to be desired. We bought this 7 months ago and it often works, but has serious drawbacks. The main problem is that if your internet is down the monitor stops working. I could understand if you needed internet to set it up and obviously it is needed for remote streaming, but it shouldn't be required if you are just streaming in the house.  This alone gives the monitor a one star because it is a basic feature.  Hopefully they'll remedy this in the future.<br /><br />Update:<br />It turns out the hardware isn't all that great either.  It got bumped and the part where the plug goes came slightly loose.  So, now the plug doesn't stay in unless you hold it there and so the battery won't charge so the unit is useless.<br /><br />I hope Withings improves their software and hardware because the feature set is nice.",2014-05-08
US,16488241,R31WLMOU63AOBE,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Works fine,"Simple and useful. Works well with the baby jogger summit x3 double stroller. We use it all the time. Not much else could be said, really.",2014-05-08
US,51211692,R3E9EPZNXRW7G1,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,4.0,0.0,0.0,N,Y,6 month old Grandson likes it.,"The varied activities and the  ability to rotate the seat to access them keeps the childs interest longer. The only downside is the size, which is required for safety and stability. In a small apartment this could be an issue.",2014-05-08
US,15204499,R2A674766YWN0L,B000067QMD,137471145,Philips AVENT BPA Free Classic Bottle Sealing Discs,Baby,5.0,0.0,0.0,N,Y,Easy to use and wash,So easy to pop these in to store the bottle and then pop out and put a nipple in its place when it's time to eat.,2014-05-09
US,16061393,R3HC0PXT2RIR63,B0069JBKHI,981374473,"Withings Smart Baby Monitor, White",Baby,1.0,2.0,2.0,N,Y,No Android compatibility,"Setup was impossible, had to return it. Their Android app didn't perform nearly as well as the ios app. Their method of adding multiple users is extremely convoluted.",2014-05-09
US,13126330,R1UO5NBR9OUZ05,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Just as expected!,It arrived when expected and it's everything we expected it to be! My grandson loves to make it jump! Good quality!,2014-05-09
US,42140282,R35ONEMA8Q8JOS,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,stroller caddy,"love this to keep our key, phone whatnot.<br />it fits our uppa baby stroller as well as the city mini.<br />must have for us.",2014-05-09
US,22303180,R1XBLGYCN5I6DH,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Wubbanub Pacifier,My granddaughter has used these since birth and loves it.  I had to get one to keep at my house.,2014-05-09
US,14475594,R2S53V14CUFWBM,B000JIHP88,557638738,Fisher-Price Rainforest Peek-A-Boo Leaves Musical Mobile,Baby,5.0,0.0,0.0,N,Y,Kept my little one entertained.,"Bought this when my baby was 2months old. Even now at almost 7months, he is still very much interested in looking at the animals go round and round. He is never once bored when I turn it on. It comes with 3tunes and 1rainforest sound. In any music mode baby is kept entertained for 15mins. Sometimes he will call out when it stops and wants more. Great to use when you need to keep your little one entertained while you are busy.",2014-05-09
US,35736914,R2MUHHWOM3D36F,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,great jumper,There are a lot of options for a child to play with.  It's colorful. The chair turns which is great so that he can move to all sides.,2014-05-10
US,45057337,R3IFUPI2MBE7Y,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,5.0,0.0,0.0,N,Y,Great purchase!,Our daughter just turned 9 months old and she absolutely loves her rain forest jumper!  It keeps her occupied & tires her out 😊<br /><br />It is a little bulky in size as far as taking up space and the chair doesn't swivel very easily.  It does allow for lots of jumping and swaying though & was very easy to assemble.  I don't think your little one will be disappointed!,2014-05-10
US,12209120,R7GGSN6OF19ZH,B005PK1G76,630106451,Aottop Strollers & Accessories,Baby,5.0,0.0,0.0,N,Y,Great Item,"I have a few of these, on my stroller, and on my scooters as well.<br />It holds water bottles, baby bottles and sippy cups well.",2014-05-10
US,35995812,R27BG429SSWK90,B0028IDXDS,450475749,WubbaNub Brown Monkey Pacifier,Baby,5.0,0.0,0.0,N,Y,Wubbanub,My grandson loves it and uses it everyday very pleased. I am sure anyone who purchases one will be very satisfield as I am.,2014-05-11
US,33292227,R3QYI6D4YT1P52,B000LXQVA4,535123469,Fisher-Price Rainforest Jumperoo,Baby,3.0,0.0,0.0,N,Y,Not quite that entertaining.,I thought my little girl would like this way more than she actually does. She is 6.5 months now. She doesn't seem to enjoy jumping as much as I thought she would. The entertainment on the toy gets rather old and she gets frustrated in it after a few minutes. She seems to love her Evenflo exercsaucer compared to this Jumperoo. I feel like it was a waste of a lot of money. If your child is active and might love to jump for hours on end maybe this would work for you. Didn't for me.,2014-05-11
